stem,n_residues,best_target_rep,best_target_split,best_alntmscore,best_qtmscore,best_train_target_rep,best_train_alntmscore,best_train_qtmscore,best_train_fident,tm_field,n_hits_tm_ge_fold,n_train_hits_tm_ge_fold,verdict,fold_tm,redundant_tm,foldseek_version,db_snapshot_tag
a1d472d6a36087577982aab385350bce,86,A0A7X8KG46,train,0.7511,0.744,A0A7X8KG46,0.7511,0.744,0.044,qtmscore,119,114,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
a1d473f1a7ef855d83b3328b283a60cf,88,A0A5M8RVK2,train,0.6697,0.6507,A0A5M8RVK2,0.6697,0.6507,0.08,qtmscore,40,40,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
a1d4742aa6f08424b0b850371154414d,88,A0A4U1H2B7,train,0.684,0.6171,A0A4U1H2B7,0.684,0.6171,0.036,qtmscore,106,102,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
a1d474a3fdc3b03185a4e44a8c9d2d60,88,A0A562QMK2,train,0.7442,0.7294,A0A562QMK2,0.7442,0.7294,0.052,qtmscore,201,197,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
a1d4765b228e9037f048ebf7a9bc1132,88,A0A374UJF3,train,0.7055,0.6992,A0A374UJF3,0.7055,0.6992,0.058,qtmscore,299,293,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
a1d4774f154c2f0d86eb2a4b1ef52095,86,A0A3N4SI50,train,0.7678,0.6301,A0A3N4SI50,0.7678,0.6301,0.09,qtmscore,30,30,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
a1d477e7fd862c517a1ec3892031319d,88,R7T9B6,train,0.6849,0.5774,R7T9B6,0.6849,0.5774,0.021,qtmscore,10,10,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
a1d47808e4160468b09e798209694590,86,A0A4Q8MCK5,train,0.7489,0.7352,A0A4Q8MCK5,0.7489,0.7352,0.114,qtmscore,128,125,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c67dde20b9a613540fef6158ec097,107,A0A1M5EYB4,train,0.7815,0.7446,A0A1M5EYB4,0.7815,0.7446,0.055,qtmscore,110,105,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c684a2371e1af4fe4895a3bf82e06,105,A0A6A1WNM9,train,0.7654,0.759,A0A6A1WNM9,0.7654,0.759,0.05,qtmscore,271,266,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c68f5144050ac680e9ef3878119bd,105,F0WIM3,train,0.6447,0.6397,F0WIM3,0.6447,0.6397,0.012,qtmscore,87,85,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c69a619df869817c2cfc288147c47,107,A0A535AGD8,train,0.9493,0.9408,A0A535AGD8,0.9493,0.9408,0.223,qtmscore,300,298,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c6b29f08de8ea7e8b2b502b2fc85e,105,A0A7V8DE82,train,0.6984,0.6546,A0A7V8DE82,0.6984,0.6546,0.136,qtmscore,133,132,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c6b6c45fb170aa84ff735dc1df8b0,108,A0A4R5NIU6,train,0.8687,0.6961,A0A4R5NIU6,0.8687,0.6961,0.292,qtmscore,121,118,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c6b9532a36d82cddeb8615065c37b,108,K9TR87,train,0.7368,0.6198,K9TR87,0.7368,0.6198,0.078,qtmscore,144,141,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c6bb85c3f7d61634c9022d51d2253,107,A0A3N9TJ51,train,0.6724,0.5872,A0A3N9TJ51,0.6724,0.5872,0.03,qtmscore,32,30,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c6bdf5ab706bb990c306ff30b9841,107,A0A1A9VK80,train,0.8454,0.8383,A0A1A9VK80,0.8454,0.8383,0.109,qtmscore,47,47,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c6c97198c5c139d8d439c2f8e2303,107,A0A1G9MR63,train,0.8917,0.823,A0A1G9MR63,0.8917,0.823,0.029,qtmscore,297,290,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c6cd715373dec7552e270e91b9928,107,A0A258S641,train,0.6273,0.6096,A0A258S641,0.6273,0.6096,0.047,qtmscore,10,10,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c6f082b496767acf637ce5872561f,108,A0A1Z9AA79,train,0.6631,0.6088,A0A1Z9AA79,0.6631,0.6088,0.067,qtmscore,72,70,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c6f67367045976965145d80e538c2,107,C4GD19,train,0.8705,0.8555,C4GD19,0.8705,0.8555,0.2,qtmscore,185,179,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c7077da9bdc18be7e7bb573839de1,108,V2YEU3,train,0.4385,0.436,V2YEU3,0.4385,0.436,0.041,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c70dba4deeea80540d9c421bb3382,105,A0A1F8A8Q0,train,0.5984,0.475,A0A1F8A8Q0,0.5984,0.475,0.054,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c72162f14f0360d6fa6bb86e330eb,107,A0A3D1UZC0,train,0.6787,0.6569,A0A3D1UZC0,0.6787,0.6569,0.055,qtmscore,45,44,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c7280c7f5749babc842b424dc19f0,108,T0LS47,train,0.7186,0.7126,T0LS47,0.7186,0.7126,0.016,qtmscore,278,275,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c73924ae00e943af9be2bf2a0fe09,108,A0A0Q6FTX1,train,0.8227,0.8017,A0A0Q6FTX1,0.8227,0.8017,0.096,qtmscore,232,227,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c757f4e4c5941304ccc6da6b61403,105,A0A2V2NKV0,train,0.628,0.5548,A0A2V2NKV0,0.628,0.5548,0.022,qtmscore,5,4,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c75cd897ffa241f23d00fb30854ca,108,A0A6G7YVW4,train,0.5758,0.5063,A0A6G7YVW4,0.5758,0.5063,0.038,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c77296bc8f3f07bdacae13f40bc35,107,A0A1Z9X1Y8,train,0.4592,0.4374,A0A1Z9X1Y8,0.4592,0.4374,0.028,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c77b5d4c6580b56fb2a6f16abcbb4,105,A0A178U623,train,0.8324,0.5986,A0A178U623,0.8324,0.5986,0.092,qtmscore,59,56,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c785f6fb1518d73c93ded6111fa69,108,A0A0C3BK59,train,0.5719,0.5638,A0A0C3BK59,0.5719,0.5638,0.013,qtmscore,21,21,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c7b483a18a6f0ffb179056c41f5eb,105,A0A7G3AI90,train,0.7615,0.6998,A0A7G3AI90,0.7615,0.6998,0.06,qtmscore,51,49,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c7b90e44430a1c7a4eb92ffd582fe,107,A0A1H8YBE3,train,0.8326,0.7017,A0A1H8YBE3,0.8326,0.7017,0.045,qtmscore,96,93,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c7bdc7b95aab1658ed8b979d48b21,108,A0A416EDB6,train,0.5333,0.4822,A0A416EDB6,0.5333,0.4822,0.03,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c7c33db04f3bfa4b6c4b89b59ed76,107,A0A2E3G6N3,train,0.4584,0.4555,A0A2E3G6N3,0.4584,0.4555,0.062,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c7d33c56d0ec46d412dbc2c9593ea,106,A0A446SEK6,train,0.77,0.6714,A0A446SEK6,0.77,0.6714,0.035,qtmscore,66,66,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c7d6f4a2b00528779a87a1423e470,107,A0A7L7VY27,train,0.8622,0.8109,A0A7L7VY27,0.8622,0.8109,0.342,qtmscore,39,37,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c7de53dda26b3436637cb92a97f49,105,A0A662XAM6,train,0.8231,0.7539,A0A662XAM6,0.8231,0.7539,0.038,qtmscore,120,120,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c7f8bc9f0fbd2e4837da430a71bf9,108,A0A1G3Q6G7,train,0.6461,0.641,A0A1G3Q6G7,0.6461,0.641,0.022,qtmscore,66,66,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c80156e52c0bcf2d49885594cbd6e,106,A0A7M3Y3A9,train,0.6173,0.6042,A0A7M3Y3A9,0.6173,0.6042,0.042,qtmscore,31,31,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c81755bf6b106998bf90e2f3e2bb9,106,A0A2R6Q329,train,0.5866,0.5824,A0A2R6Q329,0.5866,0.5824,0.039,qtmscore,38,38,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c822ed00ce65dba32e5f464c2b2d3,107,M2QR81,train,0.7587,0.729,M2QR81,0.7587,0.729,0.043,qtmscore,292,286,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c827f265cbb5fd0eea43ff1c22185,108,A0A847GZZ3,train,0.5381,0.5306,A0A847GZZ3,0.5381,0.5306,0.046,qtmscore,2,2,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c82f2f48c7c97130aae25002677fc,106,A0A3D0QUF1,train,0.8624,0.8036,A0A3D0QUF1,0.8624,0.8036,0.112,qtmscore,179,177,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c848ef5390f2eef381f8b1a4dbc73,107,A0A7S0XT88,train,0.8151,0.7119,A0A7S0XT88,0.8151,0.7119,0.201,qtmscore,137,134,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c86bd1a3860ded29600d4afcbac3f,106,A0A2V1BJN9,train,0.7243,0.7188,A0A2V1BJN9,0.7243,0.7188,0.051,qtmscore,117,117,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c874f38d3adee0525424b8cadcb9b,107,A0A662W664,train,0.7967,0.7774,A0A662W664,0.7967,0.7774,0.041,qtmscore,108,107,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c87bc2070fae25d4b83b02d21647b,108,A0A398CCM2,train,0.8417,0.6924,A0A398CCM2,0.8417,0.6924,0.18,qtmscore,16,16,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c88743bea39b2c4883108f97bb36d,106,B6AGJ8,train,0.56,0.5561,B6AGJ8,0.56,0.5561,0.017,qtmscore,10,10,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c891557aabf0004256fe95f219bff,106,A0A2E6EQ81,train,0.6319,0.627,A0A2E6EQ81,0.6319,0.627,0.029,qtmscore,122,121,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c895f36c34c92b58274c4b2b3231b,107,A0A0F6W4U2,train,0.7183,0.5873,A0A0F6W4U2,0.7183,0.5873,0.087,qtmscore,21,21,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c8b66bc5311d7b5757746945b10fc,107,A0A1F8QWN7,train,0.7749,0.6969,A0A1F8QWN7,0.7749,0.6969,0.163,qtmscore,91,88,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c8b76e6487bfab0fcb149e5725418,107,L1LAG8,train,0.5638,0.4998,L1LAG8,0.5638,0.4998,0.037,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c8cd5d5abe673e864ae66a4cedab5,105,Q1NBR8,train,0.6808,0.6501,Q1NBR8,0.6808,0.6501,0.072,qtmscore,55,52,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c8d718980b3e683473389d6bd94ec,105,A0A2V7KL51,test,0.6461,0.6411,A0A6N4WFG7,0.6387,0.6292,0.021,qtmscore,93,90,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c8d89535168b7bd70ecb1fd46c9c0,107,A0A1F4D3R6,train,0.9078,0.8999,A0A1F4D3R6,0.9078,0.8999,0.313,qtmscore,281,275,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c8da78e5b4cd381bbe8001c863669,107,A0A8B6G7Q2,train,0.8347,0.8279,A0A8B6G7Q2,0.8347,0.8279,0.072,qtmscore,290,279,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c8e1f5ba69b2fee4621d8fdf35293,108,A0A672MAC4,train,0.5072,0.5036,A0A672MAC4,0.5072,0.5036,0.013,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c8e4171e3256a97775dea23604a12,106,A0A1F8Q9K8,train,0.8094,0.7701,A0A1F8Q9K8,0.8094,0.7701,0.214,qtmscore,5,5,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c8ef9fbbc37df25469babde273a80,106,A0A1D1VC67,train,0.6257,0.616,A0A1D1VC67,0.6257,0.616,0.037,qtmscore,8,8,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c8f6f060e673d9222887fa0678bcb,105,A0A3Q0IK73,train,0.7488,0.6323,A0A3Q0IK73,0.7488,0.6323,0.028,qtmscore,101,100,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c93388a734ab5ac4d9a9122843422,108,A0A2Y9J8A4,train,0.5977,0.5774,A0A2Y9J8A4,0.5977,0.5774,0.064,qtmscore,9,9,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9359abd7599366d20e47925aec8a,108,A0A1F2STX7,train,0.8784,0.8709,A0A1F2STX7,0.8784,0.8709,0.374,qtmscore,282,277,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c937fae5bf5c91a0d8b39aaf9341a,105,A0A2H1CPM8,train,0.7715,0.7655,A0A2H1CPM8,0.7715,0.7655,0.058,qtmscore,147,145,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c94a07e8f997de62772e3f0dc9005,107,R7J8D9,train,0.6438,0.5972,R7J8D9,0.6438,0.5972,0.056,qtmscore,26,25,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c95c3608f9d2ec4e83b39c1b17158,105,R7Q722,train,0.9916,0.9822,R7Q722,0.9916,0.9822,0.16,qtmscore,300,295,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c96244d64128dba128d63cf2a5f07,104,E8RT81,train,0.9529,0.8031,E8RT81,0.9529,0.8031,0.428,qtmscore,59,58,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c96a9420bf32c492f62647a3010f7,107,A0A1V4YYZ2,train,0.9779,0.9511,A0A1V4YYZ2,0.9779,0.9511,0.619,qtmscore,135,134,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c973ca5bfc3d05cb5197dba21d46a,108,A0A365UVF0,train,0.7124,0.6822,A0A365UVF0,0.7124,0.6822,0.229,qtmscore,46,45,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c97c375885c1d093f40992d06b1d9,104,A0A0S8AH07,train,0.9124,0.9043,A0A0S8AH07,0.9124,0.9043,0.086,qtmscore,299,289,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c97c49038487efc7d543063e658c1,104,A0A3C1LZI3,train,0.6693,0.6642,A0A3C1LZI3,0.6693,0.6642,0.012,qtmscore,194,193,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9923d8d0ac3cae018d63e4442306,104,A0A6U2BAE4,train,0.579,0.575,A0A6U2BAE4,0.579,0.575,0.028,qtmscore,25,24,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9a18c2629b1e63a2281d8f47688a,105,A0A286E2J9,train,0.8299,0.7334,A0A286E2J9,0.8299,0.7334,0.096,qtmscore,299,291,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9a19552015cf369cc3a0dc23932f,105,A0A0C3G866,train,0.6026,0.5931,A0A0C3G866,0.6026,0.5931,0.019,qtmscore,28,27,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9acbe875d663bb4da3fe3d16995d,105,A0A137QZL0,train,0.788,0.7421,A0A137QZL0,0.788,0.7421,0.054,qtmscore,133,131,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9c3620740d75105392fbd29973d2,105,A0A524AQJ0,train,0.6658,0.6056,A0A524AQJ0,0.6658,0.6056,0.002,qtmscore,32,32,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9c6191ee48cf6e13d8bce608c2b8,104,A0A0R3TST5,train,0.5737,0.57,A0A0R3TST5,0.5737,0.57,0.013,qtmscore,11,11,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9cf19c38994a1da0773a8db2ae5b,105,A0A1V6DHA3,train,0.7185,0.7018,A0A1V6DHA3,0.7185,0.7018,0.091,qtmscore,58,57,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9d393619311e5de9bf380d607f44,106,A0A3L7P1Y8,train,0.876,0.8684,A0A3L7P1Y8,0.876,0.8684,0.142,qtmscore,211,210,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9d3da7ca76085fe92631605c0e45,108,A0A4Q2WJH1,train,0.5814,0.5774,A0A4Q2WJH1,0.5814,0.5774,0.036,qtmscore,9,8,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9dd1e1a76d541c25f20a8f5db69f,105,B7G2U9,train,0.5954,0.5263,B7G2U9,0.5954,0.5263,0.006,qtmscore,12,11,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9dde06909790f42432dd76a4b597,104,A0A813GVA9,train,0.7196,0.61,A0A813GVA9,0.7196,0.61,0.058,qtmscore,117,113,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9e8a4e64ab3e6af96d15fff21f62,105,A0A1I4Q9L7,train,0.8539,0.7746,A0A1I4Q9L7,0.8539,0.7746,0.192,qtmscore,68,68,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9e9d393d7a2caa44fe2f840dca29,106,A0A512D2B9,train,0.6604,0.6054,A0A512D2B9,0.6604,0.6054,0.068,qtmscore,19,19,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9ece126fb6949446421949bfff50,105,A0A139H4Q3,train,0.4646,0.4428,A0A139H4Q3,0.4646,0.4428,0.009,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19c9f8840a23b28e997ba7d35ed1db8,106,A0A2M7FE97,train,0.5932,0.5888,A0A2M7FE97,0.5932,0.5888,0.029,qtmscore,8,8,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca0368ca0bc728fede8ded2b14322,106,A0A379AJD3,train,0.7884,0.7438,A0A379AJD3,0.7884,0.7438,0.102,qtmscore,291,284,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca0d5375dc3b0ab079ccbe01f4daf,104,A0A1D9PAJ7,train,0.632,0.5935,A0A1D9PAJ7,0.632,0.5935,0.093,qtmscore,14,14,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca1c4ce2948a989d61a1d1ec790e0,106,A0A269PLQ6,train,0.675,0.6208,A0A269PLQ6,0.675,0.6208,0.032,qtmscore,49,46,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca1ee6cb0b19906d3005d2830773e,106,A0A662CRR9,train,0.7976,0.7911,A0A662CRR9,0.7976,0.7911,0.139,qtmscore,87,85,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca2559a4d132b83171d8e397e1a4d,106,A0A5J4XA49,train,0.7562,0.5603,A0A5J4XA49,0.7562,0.5603,0.038,qtmscore,23,22,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca4071605acc94b8599e5663663bf,105,A0A7Y5E4Q1,train,0.6237,0.6187,A0A7Y5E4Q1,0.6237,0.6187,0.007,qtmscore,43,42,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca42e491a5684b979470c56782924,105,A0A1S3H4R5,train,0.6348,0.6196,A0A1S3H4R5,0.6348,0.6196,0.015,qtmscore,9,9,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca67e13c8c9871884fd045ee2a189,106,A0A1E7PSK5,train,0.7752,0.6771,A0A1E7PSK5,0.7752,0.6771,0.037,qtmscore,54,53,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca6872fce723e4925d79657190243,105,A0A499V0U0,train,0.6378,0.5708,A0A499V0U0,0.6378,0.5708,0.007,qtmscore,8,8,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca6c37d9eb3fc5ea241e8da70e823,108,A0A1X7UGL0,train,0.6311,0.6222,A0A1X7UGL0,0.6311,0.6222,0.05,qtmscore,39,39,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca6e3f90dfde6254d9b87c5711a1d,105,A0A354CXL7,train,0.5938,0.5645,A0A354CXL7,0.5938,0.5645,0.061,qtmscore,21,21,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca6f8dcc3db1219250f959be41892,107,A0A7Y0AEN8,train,0.7961,0.7575,A0A7Y0AEN8,0.7961,0.7575,0.138,qtmscore,67,67,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca79f552f1353e150da7ea8bcd58d,104,A0A1Y2EWU9,train,0.6382,0.6336,A0A1Y2EWU9,0.6382,0.6336,0.066,qtmscore,21,21,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca8046903fa2646c67059db0a0d10,108,A0A0G0WMA8,train,0.918,0.8622,A0A0G0WMA8,0.918,0.8622,0.15,qtmscore,158,156,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
b19ca88dcc9aa8157d6e23d668dd2a8b,108,A0A6C0E546,train,0.9412,0.8996,A0A6C0E546,0.9412,0.8996,0.358,qtmscore,283,274,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
