stem,query,target,alntmscore,qtmscore,ttmscore,lddt,fident,alnlen,evalue
b19c891557aabf0004256fe95f219bff,b19c891557aabf0004256fe95f219bff,6fkx-assembly1_C,0.6309,0.56,0.2167,0.5192,0.05,118,0.3622
b19c895f36c34c92b58274c4b2b3231b,b19c895f36c34c92b58274c4b2b3231b,3kbu-assembly2_B,0.6394,0.5651,0.2398,0.5364,0.02,192,0.3716
b19c8b66bc5311d7b5757746945b10fc,b19c8b66bc5311d7b5757746945b10fc,7s91-assembly1_A,0.8067,0.6727,0.1976,0.6142,0.201,104,0.4173
b19c8b76e6487bfab0fcb149e5725418,b19c8b76e6487bfab0fcb149e5725418,5xd7-assembly1_A-2,0.6008,0.4975,0.1764,0.4309,0.016,356,0.3132
b19c8cd5d5abe673e864ae66a4cedab5,b19c8cd5d5abe673e864ae66a4cedab5,8ct1-assembly1_A,0.6347,0.5881,0.1039,0.596,0.042,234,0.3269
b19c8d718980b3e683473389d6bd94ec,b19c8d718980b3e683473389d6bd94ec,7ole-assembly1_H,0.6518,0.6467,0.1282,0.4706,0.0,160,0.3599
b19c8d89535168b7bd70ecb1fd46c9c0,b19c8d89535168b7bd70ecb1fd46c9c0,7szs-assembly1_A,0.8949,0.8872,0.4842,0.8163,0.324,108,0.6658
b19c8da78e5b4cd381bbe8001c863669,b19c8da78e5b4cd381bbe8001c863669,8th8-assembly1_C,0.8128,0.8064,0.1854,0.7192,0.017,231,0.4674
b19c8e1f5ba69b2fee4621d8fdf35293,b19c8e1f5ba69b2fee4621d8fdf35293,9bcp-assembly1_B,0.4737,0.4576,0.2004,0.2983,0.027,147,0.2999
b19c8e4171e3256a97775dea23604a12,b19c8e4171e3256a97775dea23604a12,7wlz-assembly1_C,0.4961,0.4331,0.07422,0.3394,0.031,224,0.2286
b19c8ef9fbbc37df25469babde273a80,b19c8ef9fbbc37df25469babde273a80,4cqi-assembly1_A,0.4381,0.4031,0.4001,0.3976,0.058,136,0.3657
b19c8f6f060e673d9222887fa0678bcb,b19c8f6f060e673d9222887fa0678bcb,7loh-assembly1_A,0.5719,0.5546,0.3974,0.5753,0.023,129,0.4394
b19c93388a734ab5ac4d9a9122843422,b19c93388a734ab5ac4d9a9122843422,5vo0-assembly1_D,0.5643,0.4414,0.322,0.5866,0.086,139,0.3534
b19c9359abd7599366d20e47925aec8a,b19c9359abd7599366d20e47925aec8a,5fq8-assembly1_B,0.8421,0.8279,0.1068,0.8021,0.048,268,0.4494
b19c937fae5bf5c91a0d8b39aaf9341a,b19c937fae5bf5c91a0d8b39aaf9341a,8v3b-assembly1_a,0.863,0.8338,0.2306,0.7052,0.084,106,0.5097
b19c94a07e8f997de62772e3f0dc9005,b19c94a07e8f997de62772e3f0dc9005,3l3p-assembly1_A-2,0.5812,0.5676,0.2609,0.5315,0.04,196,0.39
b19c95c3608f9d2ec4e83b39c1b17158,b19c95c3608f9d2ec4e83b39c1b17158,6r1j-assembly1_J-2,0.9457,0.9372,0.3859,0.9095,0.095,105,0.6472
b19c96244d64128dba128d63cf2a5f07,b19c96244d64128dba128d63cf2a5f07,2ll0-assembly1_A,0.8586,0.7464,0.7464,0.6916,0.439,91,0.7196
b19c96a9420bf32c492f62647a3010f7,b19c96a9420bf32c492f62647a3010f7,8pi7-assembly1_A,0.7416,0.6338,0.4325,0.5813,0.108,92,0.4977
b19c973ca5bfc3d05cb5197dba21d46a,b19c973ca5bfc3d05cb5197dba21d46a,3ere-assembly1_D,0.7943,0.6049,0.4255,0.8369,0.352,119,0.5058
b19c97c375885c1d093f40992d06b1d9,b19c97c375885c1d093f40992d06b1d9,8otz-assembly1_EP,0.8256,0.8188,0.2646,0.8212,0.101,108,0.5157
b19c97c49038487efc7d543063e658c1,b19c97c49038487efc7d543063e658c1,8a1g-assembly2_B,0.7864,0.5951,0.3059,0.7328,0.037,80,0.4294
b19c9923d8d0ac3cae018d63e4442306,b19c9923d8d0ac3cae018d63e4442306,7ung-assembly1_C3,0.7161,0.5216,0.1558,0.6536,0.054,129,0.3221
b19c9a18c2629b1e63a2281d8f47688a,b19c9a18c2629b1e63a2281d8f47688a,8iyj-assembly1_R0,0.7283,0.6728,0.3967,0.6685,0.027,181,0.4978
b19c9a19552015cf369cc3a0dc23932f,b19c9a19552015cf369cc3a0dc23932f,8otz-assembly1_D5,0.6276,0.5722,0.1884,0.5955,0.012,232,0.3611
b19c9acbe875d663bb4da3fe3d16995d,b19c9acbe875d663bb4da3fe3d16995d,6i4f-assembly1_A,0.4267,0.4206,0.1539,0.4112,0.008,355,0.2643
b19c9c3620740d75105392fbd29973d2,b19c9c3620740d75105392fbd29973d2,8ugl-assembly1_4C,0.6788,0.5638,0.2608,0.507,0.022,179,0.3839
b19c9c6191ee48cf6e13d8bce608c2b8,b19c9c6191ee48cf6e13d8bce608c2b8,5oo6-assembly3_G,0.5994,0.5951,0.114,0.3871,0.057,140,0.321
b19c9cf19c38994a1da0773a8db2ae5b,b19c9cf19c38994a1da0773a8db2ae5b,8i7r-assembly1_Fc,0.8258,0.5946,0.2152,0.8686,0.018,216,0.3891
b19c9d393619311e5de9bf380d607f44,b19c9d393619311e5de9bf380d607f44,5c18-assembly1_E,0.6064,0.6015,0.109,0.5043,0.06,150,0.3304
b19c9d3da7ca76085fe92631605c0e45,b19c9d3da7ca76085fe92631605c0e45,5ium-assembly1_B,0.5259,0.5222,0.3243,0.3486,0.06,133,0.3883
b19c9dd1e1a76d541c25f20a8f5db69f,b19c9dd1e1a76d541c25f20a8f5db69f,4k2p-assembly4_D,0.6199,0.606,0.3159,0.4166,0.041,218,0.4251
b19c9dde06909790f42432dd76a4b597,b19c9dde06909790f42432dd76a4b597,3mp8-assembly1_A,0.6402,0.5927,0.1394,0.5421,0.041,264,0.3469
b19c9e8a4e64ab3e6af96d15fff21f62,b19c9e8a4e64ab3e6af96d15fff21f62,7m5f-assembly1_A,0.8356,0.7103,0.757,0.7172,0.163,104,0.7083
b19c9e9d393d7a2caa44fe2f840dca29,b19c9e9d393d7a2caa44fe2f840dca29,6z6o-assembly1_C,0.5438,0.509,0.1242,0.4715,0.013,538,0.2909
b19c9ece126fb6949446421949bfff50,b19c9ece126fb6949446421949bfff50,5yzg-assembly1_J,0.462,0.4591,0.12,0.2895,0.016,239,0.2585
b19c9f8840a23b28e997ba7d35ed1db8,b19c9f8840a23b28e997ba7d35ed1db8,7wb4-assembly1_e,0.6376,0.6331,0.06816,0.4993,0.061,147,0.3193
b19ca0368ca0bc728fede8ded2b14322,b19ca0368ca0bc728fede8ded2b14322,8akr-assembly1_A,0.75,0.7137,0.4135,0.6418,0.041,143,0.5342
b19ca0d5375dc3b0ab079ccbe01f4daf,b19ca0d5375dc3b0ab079ccbe01f4daf,8fo2-assembly1_E,0.4819,0.4789,0.03781,0.3607,0.004,417,0.2232
b19ca1c4ce2948a989d61a1d1ec790e0,b19ca1c4ce2948a989d61a1d1ec790e0,8yl4-assembly1_B,0.564,0.5596,0.3136,0.5454,0.027,217,0.4106
b19ca1ee6cb0b19906d3005d2830773e,b19ca1ee6cb0b19906d3005d2830773e,4bin-assembly1_A,0.8136,0.6538,0.2159,0.6745,0.159,113,0.4195
b19ca2559a4d132b83171d8e397e1a4d,b19ca2559a4d132b83171d8e397e1a4d,1flo-assembly1_D,0.474,0.4623,0.1537,0.4438,0.028,245,0.2817
b19ca4071605acc94b8599e5663663bf,b19ca4071605acc94b8599e5663663bf,8v3c-assembly1_D,0.6736,0.6475,0.2032,0.6488,0.017,348,0.3973
b19ca42e491a5684b979470c56782924,b19ca42e491a5684b979470c56782924,8ieo-assembly1_P,0.5378,0.5088,0.07281,0.4669,0.01,743,0.265
b19ca67e13c8c9871884fd045ee2a189,b19ca67e13c8c9871884fd045ee2a189,8otz-assembly1_BP,0.6692,0.5753,0.1756,0.577,0.028,107,0.3482
b19ca6872fce723e4925d79657190243,b19ca6872fce723e4925d79657190243,7zdl-assembly1_D,0.6248,0.4768,0.1089,0.5736,0.008,490,0.2723
b19ca6c37d9eb3fc5ea241e8da70e823,b19ca6c37d9eb3fc5ea241e8da70e823,4xds-assembly1_F,0.6382,0.5687,0.1597,0.4834,0.039,179,0.3307
b19ca6e3f90dfde6254d9b87c5711a1d,b19ca6e3f90dfde6254d9b87c5711a1d,2olt-assembly2_A,0.5545,0.5093,0.2851,0.4596,0.025,197,0.3659
b19ca6f8dcc3db1219250f959be41892,b19ca6f8dcc3db1219250f959be41892,5njt-assembly1_x,0.7335,0.6624,0.6789,0.6252,0.101,108,0.6301
b19ca79f552f1353e150da7ea8bcd58d,b19ca79f552f1353e150da7ea8bcd58d,8tqw-assembly1_K,0.7119,0.5826,0.548,0.5618,0.053,93,0.5229
b19ca8046903fa2646c67059db0a0d10,b19ca8046903fa2646c67059db0a0d10,1l8q-assembly1_A,0.8537,0.8255,0.2987,0.7145,0.126,111,0.542
b19ca88dcc9aa8157d6e23d668dd2a8b,b19ca88dcc9aa8157d6e23d668dd2a8b,1vli-assembly1_A,0.8973,0.8665,0.2779,0.771,0.248,125,0.5564
b19ca975062d90d29e4902e61b3c3eee,b19ca975062d90d29e4902e61b3c3eee,8fpf-assembly1_C,0.6159,0.607,0.1477,0.6567,0.013,297,0.3459
b19ca99cc0c9b447330fe6c4e90b946f,b19ca99cc0c9b447330fe6c4e90b946f,8feh-assembly1_D,0.5503,0.5461,0.2492,0.4233,0.068,175,0.3697
b19cab2f27833ae1a56bed6660475f2a,b19cab2f27833ae1a56bed6660475f2a,7txo-assembly1_A,0.9342,0.8674,0.9081,0.8414,0.436,103,0.8695
b19cabf9a1262ad7acb7200aedd04b4f,b19cabf9a1262ad7acb7200aedd04b4f,3plt-assembly2_C-2,0.6039,0.4679,0.2559,0.5089,0.039,176,0.3389
b19cac83668a2bb3b262b342f7db0d92,b19cac83668a2bb3b262b342f7db0d92,4evr-assembly1_A,0.861,0.5828,0.181,0.726,0.16,75,0.3702
b19cace32ba44b15cd693f5231ba3846,b19cace32ba44b15cd693f5231ba3846,4dxw-assembly1_A,0.6103,0.6057,0.3453,0.6387,0.044,158,0.44
b19cadf63ea69fe100af7205c81d66f5,b19cadf63ea69fe100af7205c81d66f5,9jyz-assembly1_j,0.6059,0.5372,0.1328,0.4602,0.0,252,0.3125
b19cae537fa66e95cbf187e9f5f411fc,b19cae537fa66e95cbf187e9f5f411fc,5sxf-assembly1_B,0.8818,0.7298,0.439,0.7921,0.041,96,0.5657
b19caea1eae7322bc15e015c6b135660,b19caea1eae7322bc15e015c6b135660,7dmo-assembly1_F-2,0.6749,0.6115,0.1998,0.5091,0.02,196,0.3788
b19caed1b0cd5b7eba1223ca5774e10e,b19caed1b0cd5b7eba1223ca5774e10e,4g6z-assembly1_A,0.5762,0.5683,0.2014,0.4498,0.017,280,0.3472
b19caed656c93fd35cc151e4a9f5151c,b19caed656c93fd35cc151e4a9f5151c,8cqn-assembly1_A,0.8347,0.5278,0.3193,0.7715,0.085,70,0.4112
b19caf56f76d43a7386a681c90365acb,b19caf56f76d43a7386a681c90365acb,4he0-assembly1_A,0.4879,0.4716,0.194,0.3302,0.023,337,0.3024
b19caf5bf35be34b79a6273c04d7f571,b19caf5bf35be34b79a6273c04d7f571,7ppm-assembly1_A,0.4873,0.4262,0.1905,0.368,0.026,115,0.2854
b19cb01677aae9ab959affe9bc698527,b19cb01677aae9ab959affe9bc698527,4l6y-assembly1_B,0.5321,0.4529,0.1368,0.6505,0.036,166,0.2746
b19cb0f30d8e3c2ffb026656ee65fc61,b19cb0f30d8e3c2ffb026656ee65fc61,4mdx-assembly1_B,0.9405,0.9322,0.8631,0.8399,0.265,113,0.8749
b19cb190477d3ba3cc8c56dc5203b171,b19cb190477d3ba3cc8c56dc5203b171,9g36-assembly1_B,0.6635,0.6205,0.1456,0.6698,0.052,133,0.3555
b19cb354411edf4fb5e7f138db8b6260,b19cb354411edf4fb5e7f138db8b6260,6u0i-assembly1_B,0.708,0.611,0.4814,0.5732,0.065,137,0.5058
b19cb54f44373d306dd180ace051a382,b19cb54f44373d306dd180ace051a382,2atz-assembly1_A,0.6781,0.6467,0.421,0.5696,0.035,113,0.4989
b19cb5ec5e71b1992a8eee2cc63634f2,b19cb5ec5e71b1992a8eee2cc63634f2,3mtt-assembly1_A,0.856,0.8489,0.5815,0.8019,0.09,110,0.683
b19cb64aede67e689209ffbb50c5d98f,b19cb64aede67e689209ffbb50c5d98f,8p1i-assembly1_C,0.5942,0.5861,0.08659,0.4632,0.014,923,0.3017
b19cb65a83fa88a167fdaab3d816a6ab,b19cb65a83fa88a167fdaab3d816a6ab,6x26-assembly1_I,0.56,0.4901,0.05113,0.3714,0.017,392,0.251
b19cb78cbda78529b0c02e14f34aeb63,b19cb78cbda78529b0c02e14f34aeb63,7x1w-assembly1_A,0.5101,0.4852,0.1166,0.4217,0.011,352,0.2734
b19cb8e223d77f31ae0e3a02e5adf273,b19cb8e223d77f31ae0e3a02e5adf273,4ja3-assembly1_A,0.6098,0.6005,0.1777,0.5153,0.064,201,0.3619
b19cb945fe82ef05d96344cb1282e128,b19cb945fe82ef05d96344cb1282e128,7nkk-assembly1_O,0.8841,0.6579,0.7905,0.7851,0.28,82,0.6927
b19cbaa185b67eb46a6abb91a6c9232d,b19cbaa185b67eb46a6abb91a6c9232d,6ocu-assembly1_B,0.7334,0.5748,0.3993,0.7275,0.059,84,0.4564
b19cbb60a99394c41b5aed1e9063f615,b19cbb60a99394c41b5aed1e9063f615,7u1h-assembly1_C,0.573,0.5203,0.1891,0.4835,0.045,132,0.323
b19cbc3460829eae79dba49211f4c494,b19cbc3460829eae79dba49211f4c494,6td5-assembly1_I,0.486,0.4824,0.2639,0.418,0.0,220,0.3457
b19cbdee33113fd0f85e8c5ad1cf10f2,b19cbdee33113fd0f85e8c5ad1cf10f2,8cua-assembly1_A,0.5896,0.5851,0.1793,0.4841,0.005,363,0.3542
b19cbdfbfb1cca03e7316ca9bccb1ed0,b19cbdfbfb1cca03e7316ca9bccb1ed0,7ycu-assembly1_C-2,0.8467,0.7556,0.839,0.6782,0.083,108,0.7531
b19cbf36d3aecc7303307d9d97e3f4b9,b19cbf36d3aecc7303307d9d97e3f4b9,3zta-assembly1_A-2,0.6135,0.5749,0.4651,0.4907,0.024,123,0.4679
b19cbfc47a5913baccd40f4bb9db497c,b19cbfc47a5913baccd40f4bb9db497c,7psl-assembly1_A,0.6804,0.6285,0.135,0.6024,0.026,152,0.3523
b19cc01eb5b3e5d943f57e35ef3e18ac,b19cc01eb5b3e5d943f57e35ef3e18ac,5bnz-assembly2_B,0.8606,0.8533,0.182,0.8801,0.527,110,0.4985
b19cc1788d6cee2d40e145a4d5711e02,b19cc1788d6cee2d40e145a4d5711e02,8tdr-assembly2_C,0.5554,0.5516,0.2603,0.4065,0.025,271,0.3662
b19cc196c2e644cc76cedeee9bfd0816,b19cc196c2e644cc76cedeee9bfd0816,7oiw-assembly2_B,0.5057,0.5022,0.2073,0.3274,0.017,335,0.3217
b19cc2b52f792010c3c229ad3f965172,b19cc2b52f792010c3c229ad3f965172,3fgx-assembly1_A,0.7271,0.6645,0.7089,0.612,0.07,99,0.6287
b19cc2b97669c354abe9b61e23c92d3a,b19cc2b97669c354abe9b61e23c92d3a,7ung-assembly1_D5,0.8172,0.7443,0.2757,0.6615,0.047,105,0.4843
b19cc37c46a2c300571901a90b5d284c,b19cc37c46a2c300571901a90b5d284c,5y6p-assembly1_b3,0.6333,0.6041,0.1998,0.552,0.043,114,0.3729
b19cc4a094eee3ddfb72ca319a3a2fd7,b19cc4a094eee3ddfb72ca319a3a2fd7,7ocy-assembly1_A,0.6454,0.6215,0.1468,0.6435,0.02,146,0.3586
b19cc4f539846c1a0002a7f93ac892d2,b19cc4f539846c1a0002a7f93ac892d2,5i7d-assembly1_A,0.755,0.5167,0.151,0.7443,0.083,72,0.3167
b19cc52064001b88a803a21aaba5a5f4,b19cc52064001b88a803a21aaba5a5f4,6hiv-assembly1_DK,0.8559,0.8414,0.3731,0.7635,0.131,122,0.5851
b19cc6a8959aedad794c06bac5f77961,b19cc6a8959aedad794c06bac5f77961,3fmc-assembly1_A,0.7802,0.7536,0.2373,0.6709,0.048,333,0.4762
b19cc8d4994302b748e84a2fa5750b36,b19cc8d4994302b748e84a2fa5750b36,8ijt-assembly1_A,0.5236,0.5195,0.2049,0.438,0.009,323,0.3339
b19cc995585ec8a70e2026eb2ed4d9f8,b19cc995585ec8a70e2026eb2ed4d9f8,2gd5-assembly1_A,0.8312,0.6821,0.5244,0.811,0.04,98,0.5846
b19cc99a8f1ca79a86e88bf960c2613c,b19cc99a8f1ca79a86e88bf960c2613c,6v45-assembly1_A-2,0.6702,0.4786,0.3288,0.6246,0.126,95,0.3829
b19cc9ca0fd0c1585e6e8829a67fb66f,b19cc9ca0fd0c1585e6e8829a67fb66f,3r25-assembly4_H,0.5497,0.4962,0.1598,0.4125,0.008,367,0.3032
b19cca692016a776d9ff751a2218808b,b19cca692016a776d9ff751a2218808b,6yvu-assembly1_A,0.9322,0.7829,0.07791,0.9068,0.044,89,0.42
b19ccc37cfa15fc38c3b006f3657e557,b19ccc37cfa15fc38c3b006f3657e557,7qdx-assembly1_A,0.9345,0.9261,0.2517,0.8914,0.523,105,0.5749
b19cce0e4ba34944012463ee556bebae,b19cce0e4ba34944012463ee556bebae,6ly9-assembly1_P,0.9322,0.6663,0.9207,0.7948,0.46,76,0.7714
b19cce9ca567e1015d95ab5bcb1fe1ae,b19cce9ca567e1015d95ab5bcb1fe1ae,8c1l-assembly1_B,0.5829,0.5582,0.3153,0.423,0.042,189,0.3969
b19cceceefd7b2cebc9e1787d3264410,b19cceceefd7b2cebc9e1787d3264410,7dsw-assembly1_A,0.6367,0.6271,0.1906,0.5195,0.014,277,0.3797
b19ccf218c1cbdb14a9397f140bf4c25,b19ccf218c1cbdb14a9397f140bf4c25,6tqo-assembly1_A,0.4906,0.4772,0.1343,0.4249,0.002,468,0.2748
b19ccf950f695401816f556827e4428b,b19ccf950f695401816f556827e4428b,2vmk-assembly1_A,0.571,0.4663,0.129,0.4145,0.054,110,0.2716
b19ccfd67d15ad626fde62a67e5d8b86,b19ccfd67d15ad626fde62a67e5d8b86,8hmb-assembly1_D,0.5378,0.4712,0.05539,0.4374,0.004,693,0.241
b19cd1186d86dc93e9447b0658c38e77,b19cd1186d86dc93e9447b0658c38e77,6au8-assembly1_A,0.5435,0.5356,0.2371,0.4766,0.032,218,0.3602
b19cd2a00d4fc91a8d3105872f945464,b19cd2a00d4fc91a8d3105872f945464,6irc-assembly1_A,0.7644,0.7341,0.3984,0.6206,0.047,105,0.531
b19cd2e6bd7f7a04275eacb7309c2d73,b19cd2e6bd7f7a04275eacb7309c2d73,4b9q-assembly4_D,0.707,0.6457,0.1363,0.6847,0.049,122,0.366
b19cd3f953b490c01f5a400a0806a183,b19cd3f953b490c01f5a400a0806a183,2od0-assembly1_B,0.7609,0.6978,0.7096,0.6207,0.113,106,0.6606
b19cd40412f76aa5664516797ef42e9b,b19cd40412f76aa5664516797ef42e9b,3ncr-assembly1_A,0.88,0.8722,0.8283,0.837,0.362,116,0.8306
b19cd4177e24a4e46b157dc0ef9b1d96,b19cd4177e24a4e46b157dc0ef9b1d96,6mfn-assembly1_A,0.5336,0.5094,0.08627,0.4491,0.018,267,0.277
b19cd554b1929ff039967ad472f0493f,b19cd554b1929ff039967ad472f0493f,2od0-assembly1_B,0.7125,0.6401,0.667,0.6067,0.109,110,0.6104
b19cd7451128993112790c2c147731ea,b19cd7451128993112790c2c147731ea,7rs9-assembly1_B,0.5376,0.4995,0.2694,0.4328,0.066,120,0.3525
b19cd76fb7b703726d2b57a74eb681a3,b19cd76fb7b703726d2b57a74eb681a3,6b9s-assembly3_F,0.713,0.6962,0.2176,0.567,0.032,280,0.43
b19cd7ae51420a969f7599e322da33c3,b19cd7ae51420a969f7599e322da33c3,8oyy-assembly2_B,0.5451,0.5045,0.2742,0.3902,0.04,225,0.3484
b19cd985116f76fcf7e577542e49d121,b19cd985116f76fcf7e577542e49d121,4fin-assembly2_A,0.815,0.8082,0.1809,0.6738,0.095,178,0.4711
b19cdb2f4f395759e44d21928cc1e3c9,b19cdb2f4f395759e44d21928cc1e3c9,1zr4-assembly1_A,0.85,0.6884,0.4152,0.5937,0.337,86,0.5343
b19cdbeeddfbe0029ba017cc4924904e,b19cdbeeddfbe0029ba017cc4924904e,5uar-assembly1_A,0.4319,0.418,0.05732,0.5875,0.003,869,0.2117
b19cdccfc497fdf3c40111e0e41b252e,b19cdccfc497fdf3c40111e0e41b252e,6zsj-assembly1_C,0.8101,0.6137,0.5149,0.7613,0.119,109,0.5402
b19cdda5e0c2ce43fec6b101fcf8010b,b19cdda5e0c2ce43fec6b101fcf8010b,8b40-assembly1_F,0.5106,0.4813,0.1043,0.3477,0.017,341,0.2613
b19cdf6e55889ef114d802d65cff0789,b19cdf6e55889ef114d802d65cff0789,6e52-assembly1_A,0.7106,0.4756,0.2321,0.2887,0.039,101,0.3327
b19cdffbf8c96361146df129a894c072,b19cdffbf8c96361146df129a894c072,6dco-assembly1_B,0.5237,0.4796,0.3697,0.4748,0.027,145,0.3967
b19ce0d53873c70940b47a36eb55b621,b19ce0d53873c70940b47a36eb55b621,8ro1-assembly1_L2,0.5573,0.477,0.1787,0.4271,0.013,150,0.2962
b19ce11cf608af4f125e6351a7aa6490,b19ce11cf608af4f125e6351a7aa6490,4e2l-assembly1_C,0.7055,0.6782,0.327,0.6819,0.051,117,0.4698
b19ce13f9b3c60596dc457c1f169b606,b19ce13f9b3c60596dc457c1f169b606,7sqc-assembly1_W1,0.5938,0.5528,0.07738,0.6262,0.057,173,0.291
b19ce15e6520ffa0ccf63c8d38375962,b19ce15e6520ffa0ccf63c8d38375962,8rhf-assembly1_B,0.6419,0.5261,0.1898,0.635,0.06,300,0.3397
b19ce1a0cc723b71f2b5d693bb2399c9,b19ce1a0cc723b71f2b5d693bb2399c9,7mr0-assembly1_B,0.6567,0.6161,0.07001,0.4942,0.021,372,0.3171
b19ce24185bbb16cbbacf9a436922030,b19ce24185bbb16cbbacf9a436922030,5hxh-assembly2_B,0.4558,0.4227,0.1835,0.4213,0.003,275,0.2795
b19ce44b4d161e9587309d6c2f048c3c,b19ce44b4d161e9587309d6c2f048c3c,5j0l-assembly1_A,0.7358,0.6624,0.5553,0.689,0.063,95,0.5629
b19ce95ecd7c897be5a513d053e69720,b19ce95ecd7c897be5a513d053e69720,6rn4-assembly1_F,0.8087,0.5245,0.08929,0.7225,0.053,75,0.2994
b19ce9be1461b9f978b9e0959725184b,b19ce9be1461b9f978b9e0959725184b,8zc7-assembly1_A,0.788,0.7684,0.3306,0.6704,0.142,126,0.5224
b19ce9ca37f6a524b399b4b75a7cd2ed,b19ce9ca37f6a524b399b4b75a7cd2ed,7bzd-assembly1_A-2,0.9318,0.8654,0.8429,0.8737,0.39,105,0.8363
b19ce9d530784998b65a974352759438,b19ce9d530784998b65a974352759438,8i7o-assembly1_F2,0.7784,0.7035,0.2574,0.6098,0.057,105,0.4519
b19ced3b0f4ade8331650457fdf59521,b19ced3b0f4ade8331650457fdf59521,2v0o-assembly2_C,0.8068,0.6803,0.2913,0.8006,0.041,145,0.4654
b19cf2b9abdbe18ca3ea36bffbe7687c,b19cf2b9abdbe18ca3ea36bffbe7687c,8p0w-assembly1_G,0.6476,0.567,0.3291,0.4615,0.059,117,0.4187
b19cf31fe19c7ab4430e5bab9fd2baf8,b19cf31fe19c7ab4430e5bab9fd2baf8,8i7o-assembly1_F3,0.6836,0.6519,0.3302,0.6032,0.053,132,0.4585
b19cf3c5e0dcaf8fd8a2d1159f8d9528,b19cf3c5e0dcaf8fd8a2d1159f8d9528,6okd-assembly1_A,0.5423,0.535,0.1193,0.3938,0.009,545,0.2996
b19cf40cda03421b0973c8c25d91a5b9,b19cf40cda03421b0973c8c25d91a5b9,1m1j-assembly1_A,0.6932,0.6422,0.3961,0.6233,0.045,110,0.4815
b19cf41ca6e7dad8841c3731fc4dedbb,b19cf41ca6e7dad8841c3731fc4dedbb,4d0z-assembly1_B,0.8715,0.8639,0.1968,0.8636,0.301,156,0.5133
b19cf4be6cde5ea79954041d6055f1c4,b19cf4be6cde5ea79954041d6055f1c4,9gs9-assembly1_J,0.56,0.5336,0.1831,0.4368,0.033,211,0.3228
b19cf4d3396f6b3142cd552b99f30bda,b19cf4d3396f6b3142cd552b99f30bda,6f1t-assembly1_f,0.6334,0.526,0.07735,0.4719,0.03,97,0.2771
b19cf5aa787ec68089da086d0980667f,b19cf5aa787ec68089da086d0980667f,6swz-assembly1_AAA,0.8279,0.8209,0.4246,0.7179,0.186,145,0.6047
b19cf79640c1b4878dd827c02ff5e2ab,b19cf79640c1b4878dd827c02ff5e2ab,8ehz-assembly1_A,0.8735,0.8662,0.7258,0.8006,0.112,107,0.7615
b19cf8611e28654b21aaf56e0deb78ce,b19cf8611e28654b21aaf56e0deb78ce,3vkg-assembly2_A,0.5967,0.4936,0.02599,0.462,0.031,157,0.2327
b19cf867e879bc97fa79c1a63abd9f8a,b19cf867e879bc97fa79c1a63abd9f8a,8qb1-assembly1_A,0.9194,0.6928,0.8113,0.8068,0.202,89,0.7323
b19cf88ae6bf847617cfb6796ec2807b,b19cf88ae6bf847617cfb6796ec2807b,2wmb-assembly2_C,0.473,0.4698,0.2296,0.3235,0.033,265,0.3151
b19cf9f16228b47d876dd473eafcb3a0,b19cf9f16228b47d876dd473eafcb3a0,8oiq-assembly1_Aa,0.5218,0.518,0.1773,0.5822,0.055,162,0.3203
b19cfa16e3277e354c88572cd84310eb,b19cfa16e3277e354c88572cd84310eb,8qme-assembly1_A,0.7562,0.6103,0.1063,0.5772,0.054,111,0.3429
b19cfa6782d0d37175a35762229e66f0,b19cfa6782d0d37175a35762229e66f0,8adn-assembly1_U,0.4581,0.4549,0.2448,0.3889,0.026,225,0.319
b19cfaa69609e45cda1145467615e7ad,b19cfaa69609e45cda1145467615e7ad,1u2w-assembly1_B,0.904,0.6349,0.6237,0.831,0.112,80,0.6143
b19cfb908610d9ab2cb8604b1ed505ba,b19cfb908610d9ab2cb8604b1ed505ba,7xgf-assembly2_D,0.6152,0.5917,0.4157,0.5698,0.035,169,0.4683
b19cfb9677fa01ef6e31979bee708085,b19cfb9677fa01ef6e31979bee708085,7c77-assembly1_B,0.592,0.5879,0.1685,0.5265,0.02,344,0.3421
b19cfc86c5ced53468cfeecd8696dbb8,b19cfc86c5ced53468cfeecd8696dbb8,5t6b-assembly1_A,0.7836,0.7508,0.2189,0.625,0.126,150,0.4635
b19cfd0aa57d4050e40038bd18deb58b,b19cfd0aa57d4050e40038bd18deb58b,6h2e-assembly1_P-2,0.7867,0.7221,0.3274,0.736,0.039,101,0.4993
b19cfd277dae7b235f36f0c129acf428,b19cfd277dae7b235f36f0c129acf428,4dvz-assembly1_A,0.6233,0.5409,0.1541,0.5629,0.013,380,0.3204
b19cfd52d08343d5fb3bc524c8262247,b19cfd52d08343d5fb3bc524c8262247,3dr2-assembly1_A,0.8101,0.6692,0.2509,0.7439,0.152,151,0.4439
b19cfeef97de9ae669cbaf283b2841cf,b19cfeef97de9ae669cbaf283b2841cf,3onx-assembly1_B,0.726,0.5218,0.4514,0.5844,0.023,85,0.4516
b19d00e1bc593f34044472bfb1665249,b19d00e1bc593f34044472bfb1665249,6v1v-assembly1_D,0.5767,0.534,0.09813,0.5435,0.044,180,0.2928
b19d0147d98f4ccf0ed30ac35d91e1f8,b19d0147d98f4ccf0ed30ac35d91e1f8,8ptk-assembly1_e,0.5528,0.5345,0.02012,0.5428,0.003,2484,0.2451
